Delhi Public School Sambalpur,1530180,"Jharsuguda Road Sambalpur, P.o- Sason,",768001,663,06632456611,-,6632456611,dpssambalpur@gmail.com,http://www.dpssambalpur.com,-,Mrs. Sujata Lenka,Senior Secondary,-,-,Sambalpur
"Doon International School,",1530203,"Plot No. 109, Adjacent To Aiims Bhubaneswar",751019,674,06746999929,-,6742476220,principal@dooninternational.in,http://www.dooninternational.in,2014,Mr.sanjay Kumar Jena,Senior Secondary,Orissa Education Trust,-,Khurda
Dm Public School,1530285,"Basuaghai, Near Siridi Sai Temple, Tankapani Road",751018,-,8280085286,-,-,dmpublicschool@yahoo.in,http://www.dmpublicschool.org,2015,Mr. Saroj Kumar Padhy,Secondary School,Durga Mohan Memorial Trust,-,Khurda
Delhi Public Senior Secondary School,1530300,"Near Jail Training School,lanjnipalliberhampur",760008,-,7008921399,-,-,dpsbrahmapur@gmail.com,https://dpssbam.co.in/,2016,Mr. Baikuntha Nath Pattanayak,Secondary School,Roland Educational & Charitable Trust,-,Ganjam
Dr Dev Mohanty Public School,1530259,At/po- Khandasahidist- Cuttack,754207,-,0671-2353473,-,-,info@drdevmohantypublicschool.com,http://www.drdevmohantypublicschool.com,2014,Mr. Kalikinkar Das,Senior Secondary,Dev Loka Educational Trust,-,Cuttack
Dr Dev Mohanty Public School,1530244,"At-badathakan,po-khandasahi,pin-754207,dist-cuttack",754207,671,2353473,-,-,principal@drdevmohantypublicschool.com,http://www.drdevmohantypublicschool.com,2013,Kalikinkar Das,Middle Class,Dev Loka Educational Trust,-,Cuttack
Du Public School,1530179,"At: Chandikhol Chhak, Po: Sunguda, Dist: Jajpur, Odisha",754296,672,226320,-,6725226320,dupsckl@gmail.com,-,2007,Rashmita Mishra,Senior Secondary,Mahavinayak Educational And Welfare Trust,-,Jajpur
Doon Public School,1530287,"Badmal,opposite To Badmal Police Station,jharsuguda",768202,-,9755346791,-,-,doonpublicschooljsg@gmail.com,www.doonpublicschooljsg.com,2012,Mrs. Neena Chaudhary,Senior Secondary,Aarel Foundation Trust,-,Jharsuguda
"Ekalavya Model Residential School, Kuarmunda",1520375,"Kuarmunda, Kuarmunda",770039,-,6372092392,-,-,emrskuarmunda2018@gmail.com,www.omtes.org,-,Jyotsnamayee Badnayak,Secondary School,Sunil Kumar Tandi,-,Sundargarh
Durga Prasad Saraf Vidyapeeth,1530048,D P Nagar Bhadrak Odisha,756135,6784,240567,-,240626,dpsvidyapeeth@gmail.com,http://www.dpsvidyapeeth.in,1983,Mr. Ashok Kumar Parida,Secondary School,Shri Durga Prasad Saraf Vidyapeeth Educational Society,-,Bhadrak
East Coast Railwaey Mixed Higher Sec. School,1530101,"Khurda Road, Jatni, Khurd, Orissa",752050,674,2372792,9411561205,-,principal_eastcoastrailwaymhss@yahoo.co.in,-,2003,Sukanti Mohanty,Secondary School,Efson Educational Trust,-,Khurda
"Ekalavya Model Residential School, Kuchinda",1520209,At/po-kuchinda Dist-sambalpurpin-768222 (odisha),768222,-,06642,-,-,emrskuchinda2018@gmail.com,www.sambalpur.nic.in,2018,Mr. Antaryami Swain,Secondary School,Secretary Omtes,-,Sambalpur
"Ekalavya Model Residential School,Bangriposi,Mayurbhanj",1520206,"At/po-shyamsunderpurvia-bangriposi,dist-mayurbhanj",757032,-,09437354397,-,-,emrsbangriposimayurbhanj@gmail.com,-,2018,Mr. Deeptikanta Jena,Secondary School,"0disha Model Tribal Education Society,bhubaneswar",-,Mayurbhanj
"Ekalavya Model Residential School,Karanjia",1520207,"At-biunria Tato,po/via-tato,dist-mayurbhanj",757036,-,9438397552,-,-,emrskaranjia2018@gmail.com,https://emrskaranjia.business.site,2018,Mr. Dambarudhar Marandi,Secondary School,"Omtes,bhubaneswar",-,Mayurbhanj
Eklavya Model Residential School,1520011,"At Rampilo, Po Ollala, Via Danagadi, Distt. Jajpur Orissa",755026,6726,9439913674,-,-,emrsrampilo.jajpur@gmail.com,-,1991,Sujat Kumar Nayak,Senior Secondary,Navodaya Vidyalaya Samiti,-,Jajpur
Delhi Public School,1530018,Nalco Nagar Angul Distt Orissa-759145,759145,6764,"220209,  67641",06764-220236,220738,"vkarora05@rediffmail.com, bkmishrappl@gmail.com",info@dpsnalconagari.org,1984,Vinod Kumar Arora,Senior Secondary,Delhi Public School Society,-,Angul
Eklavya Model Residential School,1520002,"At/po Chandra Giri Teh. Mohina Distt. Gajapati, Orissa",761017,6815,222207,-,-,sarangitrilochana@gmail.com,-,1984,Trilochana Sarangi,Senior Secondary,Nvs,-,Gajapati
Eklavya Model Residential School,1520012,"At.po- Mahasangi Via Balliguda, Distt. Kandhamal",762103,6846,201061,-,-,parida.muralidhar@gmail.com,-,1991,Murali Dhar Parida,Senior Secondary,Navodaya Vidyalaya Samiti,-,Kandhamal
