"Apollo International School, Pattikalyana",531482,"Apollo International School, Pattikalyana, Samalkha, Dist - Panipat,haryana- 132102",132102,-,9996541192,-,-,principal.smlk@aischool.in,http://www.aischool.in,2015,Rajni Sharma,Senior Secondary,Raunaq Education Foundation,-,Panipat
Aravali International School,531122,Village & Post Office-gokalgarh,123401,1274,251133,-,-,aisrewari@gmail.com,http://www.aravalischool.com,2010,Vinod Kaur,Senior Secondary,Rao Chunni Lal Kanwar Singh Educational Trust,-,Rewari
Aravali International School,530488,Sector 43 Faridabad Haryana,121003,129,"6518148, 2370389",-,-,PRINCIPAL43@aravali.edu.in,-,1968,Allison Pyster,Senior Secondary,Harpyari Devi Wel Society,-,Faridabad
Aravali International School Sector-85 Greater Faridabad,531852,"Block D Sector 85 , Greater Faridabad",121002,-,01292981186,-,-,aravali85@aravali.edu.in,www.aravali.edu.in,2017,Mrs. Ruby Tanjea,Senior Secondary,Harpyari Devi Welfare Society,-,Faridabad
Aravali Modern School,531693,Vpo Kadma Teh Badhra Charkhi Dadri Bhiwani,127308,-,9896260808,-,-,schoolaravali@gmail.com,-,2016,Mrs. Sharmila Rani,Secondary School,Om Education Society,-,Bhiwani
Arbour Grove School,531855,"Village- Siana Saidan, Cheeka Road, Pehowa",136128,-,01741220610,-,-,agscheekaroad@gmail.com,www.agspehowa.com,2019,Dr. Promila Batra,Secondary School,Ram Shanti Educational And Charitable Trust,-,Kurukshetra
Aravali Public School,530400,Moosa Nagar Po Ferozpur Jhirka Distt Gurgaon Haryana,122104,1268,201112,9992932089,-,ronaksaba@gmail.com,-,2000,Mr Jamil Ahmed,Senior Secondary,Aravali Education Society,-,Gurugram
"Aravali Hills Public School ,Tankri",530702,V.p.o-tankridistt-rewari Haryana,123412,1284,200465,9431416595,-,sureshkumari91967@gmail.com,-,2005,Suresh Kumari,Senior Secondary,Aravali Education Society Tankri,-,Rewari
Army Public  School,580006,Hisar Military Station,125006,1662,01662223668,-,-,apshisar@hotmail.com,http://www.apshisar.com,1990,Dr. Kavita Jakher,Senior Secondary,Army Welfare Education Society,-,Panchkula
Army Public School,580002,"90, Alexandra Road, Ambala Cantt, Haryana",133001,6344,626929,626930,-,apsambala10@gmail.com,www.apsambala.com,1981,Dr Paramjit Singh,Senior Secondary,Army Welfare Education Society,-,Ambala
Army Public School,580004,Sect D Chandimandir Cantt Haryana,134107,-,01722589605,-,1722589605,principalapschm@yahoo.co.in,www.apschandimandir.in,1983,Mrs. Suman Singh,Senior Secondary,"Army Welfare Education Society, New Delhi",-,Panchkula
Arqam Academy Senior Secondary School.,530221,Fatehpur Taga Faridabad Haryana,121002,129,6464230,-,-,SKYLARK2016PS@GMAIL.COM,-,1986,Kamlesh Dagar,Senior Secondary,Trust For Education & Welfare,-,Faridabad
"Arya Adarsh Senior Secondary School, Madlauda Panipat",530811,"Arya Adarsh Senior Secondary School, Madlauda, Panipat",132113,180,2583506,-,-,aryaadarsh11@gmail.com,www.aasssmadlauda.com,1995,Suresh Kumar,Senior Secondary,Arya Adarsh Shiksha Parchar Samiti,-,Panipat
Arya Bal Bharti Public School,530556,G T Road Panipat Haryana,132103,180,2639590,-,-,aryabalbharti.06@gmail.com,-,1972,Rekha Sharma,Senior Secondary,Arya Partinidhi Sabha,-,Panipat
Arya Girls Public School,530298,"Behind Arya College, Adjacent Bisha Swaroop Colony, G T Road Panipat Haryana",132103,180,4007755,87054,4324233904,mailtorajni@gmail.com,http://www.pvm.g,1996,Rajni Sharma,Senior Secondary,Arya College  Mang. Commtt. Panipat,-,Panipat
Arya Senior Secondary School,530668,"Bastara Road, Gharaunda, Distt Karnal, Haryana",132114,91,7027462778,-,-,singhjitenderghd@gmail.com,-,1996,Jitender Singh,Senior Secondary,Arya Shiksha Sabha Kaithal,-,Karnal
Arya Public School,530981,Chandlana(dhand)kaithal,136020,1746,223136,-,-,nirmaldahiyaaps@hotmail.com,-,2010,Nirmal Dahiya,Senior Secondary,Arya Shiksha Sabha Kaithal,-,Kaithal
