Delhi Public School,2430198,"Bakhrahat Road, Gazipur, Keyatalahat,po.kanganberia, South 24 Pgs",743503,33,033-24981044,-,033 24981047,principal@dpsjokasouthkolkata.com,http://www.dpsjoka.com,2014,Misswrituparna Chatterjee,Senior Secondary,"Bidya Bharati Foundation,siliguri",-,South 24-Pargana
Delhi Public School,2430083,Po Pradhan Nagar Siliguri West Bengal,734003,353,32517517,7974480788,2517520,principal@dpssiliguri.com,www.dpssiliguri.com,2003,Ms. Anisha Sharma,Senior Secondary,"Bidya Bharati Foundation, Siliguri",-,Siliguri
Delhi Public School,2430291,P.o: Ethelbari,735204,-,7908551162,-,-,dpsdooars@gmail.com,www.dpsdooars.com,2018,Mrs. Deboleena Chowdhuri,Secondary School,Dooars Gyan Jyoti Foundation,-,Alipurduar
Delhi Public School,2430181,"Plot No. 2d/10, Sector 2d, Bidhannagar, Durgapur",713212,343,2532541,-,3322275967,info@dpsdurgapur.com,http://www.dpsdurgapur.com,2011,Umesh Chand Jaiswal,Senior Secondary,Omdayal Educational & Research Society,-,Durgapur
Delhi Public School Asansol,2430211,"Po. Ethora, Ps. Salanpur, Dist. Paschim Burdwan - 713359 (west Bengal)",713359,341,0314-2013226,-,0314-2250373,principal@dpsasansol.com,http://www.dpsasansol.com,2013,Mr. R D Sharma,Senior Secondary,The Symphony Foundation,-,Burdwan
"Delhi Public School, Howrah",2430186,"Vill.,p.o.& P.s.:domjur Amta Road",711405,91,9073393401,-,-,principal@dpshowrah.in,http://www.dpshowrah.in,-,Mrs. Sunita Arora,Senior Secondary,-,-,Howrah
"Delhi Public School, Fulbari",2430269,"Chhobavita, Canal Road, P.o- Fulbari, P.s - Bhaktinagar",734015,-,9734725745,-,-,info@dpsfulbarisiliguri.com,http://dpsfulbarisiliguri.com,2018,Mrs. Monowara Begum,Senior Secondary,Bidya Bharati Foundation Siliguri,-,Jalpaiguri
Delhi World Public School Malda,2430294,Nityanandapur Po Chandipur Kazigram,732103,-,7719374273,-,-,dwps.malda@gmail.com,www.dwpsmalda.com,2018,Dr. Kaushik Das,Secondary School,Imps Educational Trust,-,Malda
Deshbandhu Vidyalaya (Girls),2480019,C.l.w Chittaranjan Distt Burdwan West Bengal,713331,341,2535985,-,-,drnbhattacharjee@gmail.com,-,1920,Nidra Bhattacharjee,Senior Secondary,Army Welfare Education Society,-,Burdwan
Deshbandu Vidyalaya (Boys),2480018,Chitranjan Distt Burdwan West Bengal,713331,341,2535986,-,-,mondal.tapan.dbv@gmail.com,-,1920,Tapan Kumar Mondal,Senior Secondary,Army Welfare Education Society,-,Burdwan
Devi Sushila Khedia Dav Public School,2430133,"Po-simulia, Dist-purulia, Pin-723101",723101,3252,201238,-,03252-201238,dskdav.2011@gmail.com,-,2000,Banamali Biswal,Senior Secondary,"Dav College Trust & Managment  Society,new Delhi",-,Purulia
"Divya Arya Vidya Public School, Bishnupur",2430355,"P.o & P.s - Bishnupur, 24pgs(s)",743503,-,9903279665,-,-,davbishnupur2012@gmail.com,www.davbishnupur.com,-,Ashes Kumar Maiti,Secondary School,Divya Arya Vidya Trust,-,South 24-Pargana
Don Bosco School Kharagpur,2430263,"Nh6, Plot No 323,324 And 326. Mauja Daulatpur, Kharagpur,721301",721301,-,9748855932,-,-,principal@donboscokharagpur.org,http://www.donboscokharagpur.org,2018,Mrs. Padma Singupalli,Senior Secondary,Wisdom And Strength Educational Foundation,-,Paschim Medinipur
Dooars International Public School,2430135,"Sonari-kakribari, Po:kharija-kakribari, Gopalpur",736179,3582,240062,-,3582240062,yashpjm@yahoo.com,http://www.dipscoochbehar.com,2010,Priti Menaria,Senior Secondary,B. K. Academy Of Educational Development,-,Cooch Behar
Doon Heritage School,2430131,"Kolabari, Champasarip.o. Pradhannagar",734003,353,653306,-,-,debolieena.dhs@gmail.com,-,2005,Deboleena Chowdhuri,Senior Secondary,Purvaja Educational Foundation,-,Darjeeling
Dream Angels Academy,2430248,Bhanukumari,736131,-,03582263018,-,-,dreamangelacademy@gmail.com,http://www.dreamangel.in,2013,Mr. Krishna Kr. Sharma,Senior Secondary,Bhanukumari Care & Charitable Society,-,Cooch Behar
Durgapur Ispat Vidyalaya,2430066,St Paul's Road Durgapur West Bengal,713204,343,2563793,-,-,singhamarendra63@yahoo.com,-,1980,Amarendra Singh,Secondary School,Sail,-,Burdwan
Durgapur Public School,2430127,"Sahid Sukumar Sarani, Bidhannagar, Durgapur",713212,-,8170021127,-,3432566756,contact@dpsdgp.com,-,2008,Soma Roy,Senior Secondary,S.k.s. Educational & Social Trust,-,Durgapur
Durgapur Ispat Vidyalaya,2430087,B Zone Durgapur West Bengal,713205,343,2563540,01360-250268,01360-258624,bdm.school@yahoo.co.in (MERGED WITH 2430066),http://www.bdmschool.com,1999,B D Singh,Secondary School,Dsp Sail,-
Durgapur Public Institute,2430213,"Iman Kalyan Sarani Sec-2c Bidhannagar,durgapur",713212,-,03432532968,-,-,durgapurpublicinstitute@gmail.com,http://www.dpidgp.com,2006,Mrs.moumita Chatterjee,Secondary School,Indian Institute Of Psychometry,-,Burdwan
Eastern Railway High School,2430117,"359, G.t.road Asansol Burdwan,",713301,341,2220004,-,-,19168@cbseshiksha.in,-,1984,Tapan Kumar Rakshit,Secondary School,N/a,-,Burdwan
East Point School,2430192,"Ichhapur(near Indrapuri), Distt. North, 24 Paragana,p.o-nawabganj,pin-743144, West Bengal, P.s-noapara",743144,33,(033)65338904,-,(033)32916851,eastpointschool741344@gmail.com,http://eastpointschool.in/,2009,Mrs. Keya Chakraborty,Senior Secondary,Nageshwar Foundation For Education,-,North 24-Pargana
Durgapur Public School,2430110,"Bekidanga, Itahar, Uttar Dinajpur 733143 W.b.",733143,91,9126903387,82305,-,subhankar2412@gmail.com,http://www.durgapurpublicschool.org,2009,Subhankar Chatterjee,Senior Secondary,West Dinajpur Khadi Unnayan Samity,-,North Dinajpur
Eastern Railway High School,2480023,"Traffic Colony, P.o. Andal, Distt. Paschim Bardhaman State- West Bengal- 713 321.",482002,-,-,-,-,-,-,2015,-,Secondary School,Rnk Educational Society,-,Paschim Bardhaman
Eastern Railway Hindi School,2480022,"7, Jenyns Road, P.o. Liluah,p.s. Belur, Distt. Howrah, State West Bengal Pin-711204",-,-,-,-,-,-,-,-,-,Secondary School,-,-,Howrah
Explore International School,2430206,"Vill- Jamir Beria, Near Mallickpur Petrol Pump",712409,-,8585019826,-,-,sarachinmay@gmail.com,http://www.eissingur.com,2014,Mrs. Sarita Yadav,Senior Secondary,Bangalaxmi Educational Trust,-,Hooghly
Educare International Sch Ratanpur Hooghly Wb,2430276,2 No Ratanpursingurhooghly712409,712409,-,03326300281,-,-,educare.int.school2011@gmail.com,-,2011,Mrs. Ritika Sureka Bajaj,Secondary School,Madhusudan Educational Charitable And Welfare Trust,-,Hooghly
English Oriental Academy,2430171,"Vill- Hapania, Po- Dafahat, Dist- Murshidabad,",742224,3485,263812,-,-,eoamurshidabad@rediffmail.com,http://www.englishoriental.com/,2006,Mr. Partha Sengupta,Senior Secondary,Shibham Education And Social Welfare Trust,-,Murshidabad
